2018/07/03 09:37:50,35,8192
2018/07/03 09:37:52,35,8192
2018/07/03 09:38:02,35,8192
2018/07/03 09:38:12,37,8192
2018/07/03 09:38:22,38,8192
2018/07/03 09:38:32,39,8192
2018/07/03 09:38:42,45,8192
2018/07/03 09:38:52,50,8192
2018/07/03 09:39:02,54,8192
2018/07/03 09:39:12,58,8192
2018/07/03 09:39:22,58,8192
2018/07/03 09:39:32,62,8192
2018/07/03 09:39:42,62,8192
2018/07/03 09:39:52,60,8192
2018/07/03 09:40:02,60,8192
2018/07/03 09:40:12,60,8192
2018/07/03 09:40:22,59,8192
2018/07/03 09:40:32,61,8192
2018/07/03 09:40:42,65,8192
2018/07/03 09:40:52,68,8192
2018/07/03 09:41:02,68,8192
2018/07/03 09:41:12,68,8192
2018/07/03 09:41:22,71,16384
2018/07/03 09:41:32,70,16384
2018/07/03 09:41:42,71,16384
2018/07/03 09:41:52,76,16384
2018/07/03 09:42:02,76,16384
2018/07/03 09:42:12,77,16384
2018/07/03 09:42:22,78,16384
2018/07/03 09:42:32,78,16384
2018/07/03 09:42:42,86,16384
2018/07/03 09:42:52,86,16384
2018/07/03 09:43:02,89,16384
2018/07/03 09:43:12,91,16384
2018/07/03 09:43:22,96,16384
2018/07/03 09:43:32,98,16384
2018/07/03 09:43:42,100,16384
2018/07/03 09:43:52,100,16384
2018/07/03 09:44:02,100,16384
2018/07/03 09:44:12,103,16384
2018/07/03 09:44:22,101,16384
2018/07/03 09:44:32,102,16384
2018/07/03 09:44:42,107,16384
2018/07/03 09:44:52,110,16384
2018/07/03 09:45:02,110,16384
2018/07/03 09:45:12,111,16384
2018/07/03 09:45:22,112,16384
2018/07/03 09:45:32,111,16384
2018/07/03 09:45:42,115,16384
2018/07/03 09:45:52,115,16384
2018/07/03 09:46:02,117,16384
2018/07/03 09:46:12,118,16384
2018/07/03 09:46:22,121,20480
2018/07/03 09:46:32,122,20480
2018/07/03 09:46:42,123,20480
2018/07/03 09:46:52,128,20480
2018/07/03 09:47:02,130,20480
2018/07/03 09:47:12,135,20480
2018/07/03 09:47:22,140,20480
2018/07/03 09:47:33,143,20480
2018/07/03 09:47:43,146,20480
2018/07/03 09:47:53,146,20480
2018/07/03 09:48:03,145,20480
2018/07/03 09:48:13,144,20480
2018/07/03 09:48:23,148,20480
2018/07/03 09:48:33,149,20480
2018/07/03 09:48:43,151,20480
2018/07/03 09:48:53,151,20480
2018/07/03 09:49:03,155,20480
2018/07/03 09:49:13,157,20480
2018/07/03 09:49:23,157,20480
2018/07/03 09:49:33,157,20480
2018/07/03 09:49:43,164,20480
2018/07/03 09:49:53,166,20480
2018/07/03 09:50:03,168,20480
2018/07/03 09:50:13,169,20480
2018/07/03 09:50:23,173,24576
2018/07/03 09:50:33,173,24576
2018/07/03 09:50:43,173,24576
2018/07/03 09:50:53,174,24576
2018/07/03 09:51:03,173,24576
2018/07/03 09:51:13,171,24576
2018/07/03 09:51:23,171,24576
2018/07/03 09:51:33,171,24576
2018/07/03 09:51:43,172,24576
2018/07/03 09:51:53,172,24576
2018/07/03 09:52:03,171,24576
2018/07/03 09:52:13,171,24576
2018/07/03 09:52:23,170,24576
2018/07/03 09:52:33,170,24576
2018/07/03 09:52:43,173,24576
2018/07/03 09:52:53,173,24576
2018/07/03 09:53:03,173,24576
2018/07/03 09:53:13,174,24576
2018/07/03 09:53:23,179,24576
2018/07/03 09:53:33,179,24576
2018/07/03 09:53:43,183,24576
2018/07/03 09:53:53,186,24576
2018/07/03 09:54:03,186,24576
2018/07/03 09:54:13,188,24576
2018/07/03 09:54:23,189,24576
2018/07/03 09:54:33,193,24576
2018/07/03 09:54:43,196,24576
2018/07/03 09:54:53,196,24576
2018/07/03 09:55:03,198,24576
2018/07/03 09:55:13,198,24576
2018/07/03 09:55:23,197,24576
2018/07/03 09:55:33,198,24576
2018/07/03 09:55:43,204,24576
2018/07/03 09:55:53,203,24576
2018/07/03 09:56:03,203,24576
2018/07/03 09:56:13,203,24576
2018/07/03 09:56:23,207,24576
2018/07/03 09:56:33,207,24576
2018/07/03 09:56:43,205,24576
2018/07/03 09:56:53,209,24576
2018/07/03 09:57:03,209,24576
2018/07/03 09:57:13,209,24576
2018/07/03 09:57:23,213,28672
2018/07/03 09:57:33,215,28672
2018/07/03 09:57:43,214,28672
2018/07/03 09:57:53,218,28672
2018/07/03 09:58:03,220,28672
2018/07/03 09:58:13,224,28672
2018/07/03 09:58:24,231,28672
2018/07/03 09:58:34,230,28672
2018/07/03 09:58:44,230,28672
2018/07/03 09:58:54,228,28672
2018/07/03 09:59:04,228,28672
2018/07/03 09:59:14,228,28672
2018/07/03 09:59:24,228,28672
2018/07/03 09:59:34,227,28672
2018/07/03 09:59:44,227,28672
2018/07/03 09:59:54,228,28672
2018/07/03 10:00:04,229,28672
2018/07/03 10:00:14,231,28672
2018/07/03 10:00:24,231,28672
2018/07/03 10:00:34,234,28672
2018/07/03 10:00:44,233,28672
2018/07/03 10:00:54,234,28672
2018/07/03 10:01:04,234,28672
2018/07/03 10:01:14,237,28672
2018/07/03 10:01:24,240,28672
2018/07/03 10:01:34,246,28672
2018/07/03 10:01:44,246,28672
2018/07/03 10:01:54,249,28672
2018/07/03 10:02:04,250,28672
2018/07/03 10:02:14,253,28672
2018/07/03 10:02:24,254,28672
2018/07/03 10:02:34,256,28672
2018/07/03 10:02:44,256,28672
2018/07/03 10:02:54,259,28672
2018/07/03 10:03:04,259,28672
2018/07/03 10:03:14,263,28672
2018/07/03 10:03:24,263,28672
2018/07/03 10:03:34,268,28672
2018/07/03 10:03:44,267,28672
2018/07/03 10:03:54,269,28672
2018/07/03 10:04:04,269,28672
2018/07/03 10:04:14,275,28672
2018/07/03 10:04:24,278,28672
2018/07/03 10:04:34,277,28672
2018/07/03 10:04:44,277,28672
2018/07/03 10:04:54,279,28672
2018/07/03 10:05:04,280,28672
2018/07/03 10:05:14,280,28672
2018/07/03 10:05:24,281,28672
2018/07/03 10:05:34,285,28672
2018/07/03 10:05:45,289,28672
2018/07/03 10:05:55,288,28672
2018/07/03 10:06:05,287,28672
2018/07/03 10:06:15,287,28672
2018/07/03 10:06:25,287,28672
2018/07/03 10:06:35,290,28672
2018/07/03 10:06:45,290,28672
2018/07/03 10:06:55,290,28672
2018/07/03 10:07:05,290,28672
2018/07/03 10:07:15,291,28672
2018/07/03 10:07:25,291,28672
2018/07/03 10:07:35,292,28672
2018/07/03 10:07:45,294,28672
2018/07/03 10:07:55,295,28672
2018/07/03 10:08:05,296,28672
2018/07/03 10:08:15,296,28672
2018/07/03 10:08:25,299,28672
2018/07/03 10:08:35,300,28672
2018/07/03 10:08:45,302,32768
2018/07/03 10:08:55,303,32768
2018/07/03 10:09:05,306,32768
2018/07/03 10:09:15,310,32768
2018/07/03 10:09:25,316,32768
2018/07/03 10:09:35,319,32768
2018/07/03 10:09:45,321,32768
2018/07/03 10:09:55,322,32768
2018/07/03 10:10:05,322,32768
2018/07/03 10:10:15,323,32768
2018/07/03 10:10:25,329,32768
2018/07/03 10:10:35,329,32768
2018/07/03 10:10:45,331,32768
2018/07/03 10:10:55,333,32768
2018/07/03 10:11:05,333,32768
2018/07/03 10:11:15,331,32768
2018/07/03 10:11:25,335,32768
2018/07/03 10:11:35,334,32768
2018/07/03 10:11:45,335,32768
2018/07/03 10:11:55,340,32768
2018/07/03 10:12:05,340,32768
2018/07/03 10:12:15,340,32768
2018/07/03 10:12:25,340,32768
2018/07/03 10:12:35,339,32768
2018/07/03 10:12:45,344,32768
2018/07/03 10:12:55,346,32768
2018/07/03 10:13:05,347,32768
2018/07/03 10:13:15,347,32768
2018/07/03 10:13:25,350,32768
2018/07/03 10:13:35,350,32768
2018/07/03 10:13:45,352,36864
2018/07/03 10:13:55,351,36864
2018/07/03 10:14:06,355,36864
2018/07/03 10:14:16,354,36864
2018/07/03 10:14:26,359,36864
2018/07/03 10:14:36,358,36864
2018/07/03 10:14:46,358,36864
2018/07/03 10:14:56,358,36864
2018/07/03 10:15:06,356,36864
2018/07/03 10:15:16,357,36864
2018/07/03 10:15:26,357,36864
2018/07/03 10:15:36,357,36864
2018/07/03 10:15:46,357,36864
2018/07/03 10:15:56,360,36864
2018/07/03 10:16:06,362,36864
2018/07/03 10:16:16,362,36864
2018/07/03 10:16:26,364,36864
2018/07/03 10:16:36,367,36864
2018/07/03 10:16:46,367,36864
2018/07/03 10:16:56,367,36864
2018/07/03 10:17:06,370,36864
2018/07/03 10:17:16,373,36864
2018/07/03 10:17:26,374,36864
2018/07/03 10:17:36,375,36864
2018/07/03 10:17:46,377,36864
2018/07/03 10:17:56,376,36864
2018/07/03 10:18:06,377,36864
2018/07/03 10:18:16,376,36864
2018/07/03 10:18:26,377,36864
2018/07/03 10:18:36,384,36864
2018/07/03 10:18:46,383,36864
2018/07/03 10:18:56,382,36864
2018/07/03 10:19:06,383,36864
2018/07/03 10:19:16,384,36864
2018/07/03 10:19:26,384,36864
2018/07/03 10:19:36,385,36864
2018/07/03 10:19:46,391,36864
2018/07/03 10:19:56,390,36864
2018/07/03 10:20:06,393,40960
2018/07/03 10:20:16,394,40960
2018/07/03 10:20:26,394,40960
2018/07/03 10:20:36,398,40960
2018/07/03 10:20:46,397,40960
2018/07/03 10:20:56,397,40960
2018/07/03 10:21:06,397,40960
2018/07/03 10:21:16,397,40960
2018/07/03 10:21:26,397,40960
2018/07/03 10:21:36,400,40960
2018/07/03 10:21:46,403,40960
2018/07/03 10:21:56,402,40960
2018/07/03 10:22:06,401,40960
2018/07/03 10:22:16,401,40960
2018/07/03 10:22:26,402,40960
