2018/07/09 00:18:23,0,8192
2018/07/09 00:18:33,0,8192
2018/07/09 00:18:44,0,8192
2018/07/09 00:18:54,0,8192
2018/07/09 00:19:04,0,8192
2018/07/09 00:19:14,0,8192
2018/07/09 00:19:24,0,8192
2018/07/09 00:19:34,2,8192
2018/07/09 00:19:44,0,8192
2018/07/09 00:19:54,0,8192
2018/07/09 00:20:04,1,8192
2018/07/09 00:20:14,0,8192
2018/07/09 00:20:24,0,8192
2018/07/09 00:20:34,1,8192
2018/07/09 00:20:44,0,8192
2018/07/09 00:20:54,0,8192
2018/07/09 00:21:04,1,8192
2018/07/09 00:21:14,0,8192
2018/07/09 00:21:24,0,8192
2018/07/09 00:21:34,0,8192
2018/07/09 00:21:44,0,8192
2018/07/09 00:21:54,0,8192
2018/07/09 00:22:04,0,8192
2018/07/09 00:22:14,0,8192
2018/07/09 00:22:24,0,8192
2018/07/09 00:22:34,0,8192
2018/07/09 00:22:44,2,8192
2018/07/09 00:22:54,0,8192
2018/07/09 00:23:04,0,8192
2018/07/09 00:23:14,1,8192
2018/07/09 00:23:24,0,8192
2018/07/09 00:23:34,0,8192
2018/07/09 00:23:44,1,8192
2018/07/09 00:23:54,0,8192
2018/07/09 00:24:04,0,8192
2018/07/09 00:24:14,1,8192
2018/07/09 00:24:24,0,8192
2018/07/09 00:24:34,0,8192
2018/07/09 00:24:44,1,8192
2018/07/09 00:24:54,0,8192
2018/07/09 00:25:04,0,8192
2018/07/09 00:25:14,0,8192
2018/07/09 00:25:24,0,8192
2018/07/09 00:25:34,0,8192
2018/07/09 00:25:44,0,8192
2018/07/09 00:25:54,2,8192
2018/07/09 00:26:04,0,8192
2018/07/09 00:26:14,0,8192
2018/07/09 00:26:24,1,8192
2018/07/09 00:26:34,0,8192
2018/07/09 00:26:44,0,8192
2018/07/09 00:26:54,1,8192
2018/07/09 00:27:04,0,8192
2018/07/09 00:27:14,0,8192
2018/07/09 00:27:24,1,8192
2018/07/09 00:27:34,0,8192
2018/07/09 00:27:44,0,8192
2018/07/09 00:27:54,0,8192
2018/07/09 00:28:04,0,8192
2018/07/09 00:28:14,0,8192
2018/07/09 00:28:24,0,8192
2018/07/09 00:28:35,0,8192
2018/07/09 00:28:45,0,8192
2018/07/09 00:28:55,0,8192
2018/07/09 00:29:05,0,8192
2018/07/09 00:29:15,0,8192
2018/07/09 00:29:25,0,8192
2018/07/09 00:29:35,2,8192
2018/07/09 00:29:45,0,8192
