file,preset,original_size,compressed_size,compression_time
M171005_235959.avi,ultrafast,427008,79608,0.6650917530059814
M171005_235959.avi,superfast,427008,76925,0.7129766941070557
M171005_235959.avi,veryfast,427008,25627,0.38216638565063477
M171005_235959.avi,faster,427008,30283,0.5420665740966797
M171005_235959.avi,fast,427008,36457,0.791189432144165
M171005_235959.avi,medium,427008,36791,0.7208666801452637
M171005_235959.avi,slow,427008,20901,1.258882761001587
M171005_235959.avi,slower,427008,20786,0.9780247211456299
M171005_235959.avi,veryslow,427008,14487,1.5978760719299316
M171006_000143.avi,ultrafast,465408,87155,0.5901632308959961
M171006_000143.avi,superfast,465408,81107,0.35860419273376465
M171006_000143.avi,veryfast,465408,29087,0.46268391609191895
M171006_000143.avi,faster,465408,35817,0.6386594772338867
M171006_000143.avi,fast,465408,40095,0.8636250495910645
M171006_000143.avi,medium,465408,40535,1.1397151947021484
M171006_000143.avi,slow,465408,25163,0.959930419921875
M171006_000143.avi,slower,465408,25135,0.9732484817504883
M171006_000143.avi,veryslow,465408,15842,1.3993840217590332
M171006_000147.avi,ultrafast,396800,47669,0.29906535148620605
M171006_000147.avi,superfast,396800,54881,0.47340989112854004
M171006_000147.avi,veryfast,396800,16680,0.5218746662139893
M171006_000147.avi,faster,396800,19397,0.480893611907959
M171006_000147.avi,fast,396800,25040,0.970759391784668
M171006_000147.avi,medium,396800,25309,0.6189713478088379
M171006_000147.avi,slow,396800,15573,0.8711273670196533
M171006_000147.avi,slower,396800,15811,0.9771113395690918
M171006_000147.avi,veryslow,396800,11197,1.0999698638916016
M171006_000308.avi,ultrafast,470528,87192,0.31998300552368164
M171006_000308.avi,superfast,470528,85083,0.5264151096343994
M171006_000308.avi,veryfast,470528,30241,0.5259215831756592
M171006_000308.avi,faster,470528,36041,0.6723170280456543
M171006_000308.avi,fast,470528,40666,0.6166694164276123
M171006_000308.avi,medium,470528,40699,1.0274057388305664
M171006_000308.avi,slow,470528,26716,0.913532018661499
M171006_000308.avi,slower,470528,26350,0.8253664970397949
M171006_000308.avi,veryslow,470528,18189,1.457179307937622
M171006_000350.avi,ultrafast,461312,99260,0.4064035415649414
M171006_000350.avi,superfast,461312,84836,0.5867753028869629
M171006_000350.avi,veryfast,461312,35066,0.443897008895874
M171006_000350.avi,faster,461312,41291,0.6523373126983643
M171006_000350.avi,fast,461312,45787,0.6455898284912109
M171006_000350.avi,medium,461312,45901,1.158522367477417
M171006_000350.avi,slow,461312,27337,0.7205660343170166
M171006_000350.avi,slower,461312,27204,1.1135790348052979
M171006_000350.avi,veryslow,461312,17172,1.3674073219299316
M171006_000543.avi,ultrafast,493056,102460,0.8768937587738037
M171006_000543.avi,superfast,493056,89577,0.5585942268371582
M171006_000543.avi,veryfast,493056,36260,0.4593377113342285
M171006_000543.avi,faster,493056,43352,0.8681497573852539
M171006_000543.avi,fast,493056,46121,1.0560131072998047
M171006_000543.avi,medium,493056,46650,0.9411084651947021
M171006_000543.avi,slow,493056,30857,0.7540512084960938
M171006_000543.avi,slower,493056,29779,1.0316500663757324
M171006_000543.avi,veryslow,493056,19738,1.6309747695922852
M171006_000750.avi,ultrafast,461824,85064,1.7097551822662354
M171006_000750.avi,superfast,461824,77290,0.7418320178985596
M171006_000750.avi,veryfast,461824,30295,0.5291564464569092
M171006_000750.avi,faster,461824,35753,0.4133138656616211
M171006_000750.avi,fast,461824,39866,0.9644737243652344
M171006_000750.avi,medium,461824,39993,0.6124527454376221
M171006_000750.avi,slow,461824,23712,0.810204029083252
M171006_000750.avi,slower,461824,23454,1.2566189765930176
M171006_000750.avi,veryslow,461824,15416,1.6212882995605469
M171006_001907.avi,ultrafast,461824,96550,0.6741156578063965
M171006_001907.avi,superfast,461824,93533,0.33342719078063965
M171006_001907.avi,veryfast,461824,33724,0.5291390419006348
M171006_001907.avi,faster,461824,39523,0.5042502880096436
M171006_001907.avi,fast,461824,44727,0.8568084239959717
M171006_001907.avi,medium,461824,45159,0.8206443786621094
M171006_001907.avi,slow,461824,29871,0.7833437919616699
M171006_001907.avi,slower,461824,29623,1.3428738117218018
M171006_001907.avi,veryslow,461824,18482,1.6393358707427979
M171006_002008.avi,ultrafast,466944,98250,0.45926499366760254
M171006_002008.avi,superfast,466944,85295,0.5793216228485107
M171006_002008.avi,veryfast,466944,36700,0.4782369136810303
M171006_002008.avi,faster,466944,43086,0.828463077545166
M171006_002008.avi,fast,466944,48586,0.7661464214324951
M171006_002008.avi,medium,466944,48527,0.8163790702819824
M171006_002008.avi,slow,466944,27631,1.1490769386291504
M171006_002008.avi,slower,466944,27388,1.4679768085479736
M171006_002008.avi,veryslow,466944,17779,1.491687536239624
M171006_002107.avi,ultrafast,413184,55006,0.449207067489624
M171006_002107.avi,superfast,413184,61529,0.5578320026397705
M171006_002107.avi,veryfast,413184,19112,0.5234010219573975
M171006_002107.avi,faster,413184,21920,0.9207370281219482
M171006_002107.avi,fast,413184,27659,0.7778875827789307
M171006_002107.avi,medium,413184,28490,0.7070491313934326
M171006_002107.avi,slow,413184,16973,1.114929437637329
M171006_002107.avi,slower,413184,17300,1.389164924621582
M171006_002107.avi,veryslow,413184,11476,1.247246503829956
M171006_002115.avi,ultrafast,444416,62514,0.3963778018951416
M171006_002115.avi,superfast,444416,68305,0.4969949722290039
M171006_002115.avi,veryfast,444416,23622,0.5463972091674805
M171006_002115.avi,faster,444416,28159,0.4570021629333496
M171006_002115.avi,fast,444416,33900,1.015071153640747
M171006_002115.avi,medium,444416,33880,0.8327369689941406
M171006_002115.avi,slow,444416,21544,1.0662939548492432
M171006_002115.avi,slower,444416,21286,1.2932446002960205
M171006_002115.avi,veryslow,444416,15010,1.4142165184020996
M171006_002120.avi,ultrafast,468480,91448,0.45128703117370605
M171006_002120.avi,superfast,468480,86316,0.5472981929779053
M171006_002120.avi,veryfast,468480,31061,0.7166376113891602
M171006_002120.avi,faster,468480,37014,0.7734489440917969
M171006_002120.avi,fast,468480,41835,1.0028419494628906
M171006_002120.avi,medium,468480,42464,0.8428964614868164
M171006_002120.avi,slow,468480,27430,1.0392520427703857
M171006_002120.avi,slower,468480,27172,1.034360647201538
M171006_002120.avi,veryslow,468480,18753,1.3229625225067139
M171006_002236.avi,ultrafast,493568,109870,0.5587656497955322
M171006_002236.avi,superfast,493568,98545,0.3482978343963623
M171006_002236.avi,veryfast,493568,38808,0.8037128448486328
M171006_002236.avi,faster,493568,45857,1.0743255615234375
M171006_002236.avi,fast,493568,48999,0.8838791847229004
M171006_002236.avi,medium,493568,49258,0.8833084106445312
M171006_002236.avi,slow,493568,33241,0.8453903198242188
M171006_002236.avi,slower,493568,32929,1.413604736328125
M171006_002236.avi,veryslow,493568,21311,1.5055792331695557
M171006_002647.avi,ultrafast,418816,55292,0.279766321182251
M171006_002647.avi,superfast,418816,58204,0.6365087032318115
M171006_002647.avi,veryfast,418816,18456,0.5763561725616455
M171006_002647.avi,faster,418816,20974,1.0725131034851074
M171006_002647.avi,fast,418816,27083,0.7032132148742676
M171006_002647.avi,medium,418816,27733,0.6590666770935059
M171006_002647.avi,slow,418816,17442,0.8549010753631592
M171006_002647.avi,slower,418816,17646,1.043764591217041
M171006_002647.avi,veryslow,418816,11994,1.415074348449707
M171006_003014.avi,ultrafast,488448,116071,0.7717597484588623
M171006_003014.avi,superfast,488448,95435,0.573732852935791
M171006_003014.avi,veryfast,488448,37207,0.8553907871246338
M171006_003014.avi,faster,488448,44200,0.49277377128601074
M171006_003014.avi,fast,488448,46025,1.4697813987731934
M171006_003014.avi,medium,488448,46500,0.6065762042999268
M171006_003014.avi,slow,488448,31280,0.8164520263671875
M171006_003014.avi,slower,488448,30181,1.107302188873291
M171006_003014.avi,veryslow,488448,17996,1.6685974597930908
M171006_003726.avi,ultrafast,428032,82393,1.1654927730560303
M171006_003726.avi,superfast,428032,76951,0.7793376445770264
M171006_003726.avi,veryfast,428032,26651,0.5890359878540039
M171006_003726.avi,faster,428032,31460,1.217815637588501
M171006_003726.avi,fast,428032,38048,0.7194392681121826
M171006_003726.avi,medium,428032,38191,1.689417839050293
M171006_003726.avi,slow,428032,23515,0.780914306640625
M171006_003726.avi,slower,428032,23213,1.4985136985778809
M171006_003726.avi,veryslow,428032,15480,2.1644067764282227
M171006_003735.avi,ultrafast,469504,102334,0.5449416637420654
M171006_003735.avi,superfast,469504,97754,0.6029214859008789
M171006_003735.avi,veryfast,469504,36003,0.5707662105560303
M171006_003735.avi,faster,469504,41241,0.9739079475402832
M171006_003735.avi,fast,469504,46236,0.758941650390625
M171006_003735.avi,medium,469504,46684,0.9396519660949707
M171006_003735.avi,slow,469504,30441,0.9077761173248291
M171006_003735.avi,slower,469504,30285,1.1137311458587646
M171006_003735.avi,veryslow,469504,20108,1.603778600692749
M171006_004145.avi,ultrafast,412160,75989,0.8266208171844482
M171006_004145.avi,superfast,412160,75229,0.42017269134521484
M171006_004145.avi,veryfast,412160,22744,0.7972946166992188
M171006_004145.avi,faster,412160,26769,0.5762302875518799
M171006_004145.avi,fast,412160,32828,0.7173802852630615
M171006_004145.avi,medium,412160,33552,0.7746262550354004
M171006_004145.avi,slow,412160,19423,0.8059284687042236
M171006_004145.avi,slower,412160,20012,0.9187650680541992
M171006_004145.avi,veryslow,412160,12507,1.2014389038085938
M171006_004227.avi,ultrafast,428032,85097,0.31227684020996094
M171006_004227.avi,superfast,428032,80705,0.6397662162780762
M171006_004227.avi,veryfast,428032,25520,0.38570165634155273
M171006_004227.avi,faster,428032,30257,1.0029661655426025
M171006_004227.avi,fast,428032,36705,0.4944906234741211
M171006_004227.avi,medium,428032,37027,0.7766125202178955
M171006_004227.avi,slow,428032,21271,0.868178129196167
M171006_004227.avi,slower,428032,21404,0.9165406227111816
M171006_004227.avi,veryslow,428032,13222,1.295341968536377
M171006_004320.avi,ultrafast,472064,95997,0.5371134281158447
M171006_004320.avi,superfast,472064,86981,0.7459864616394043
M171006_004320.avi,veryfast,472064,32246,0.533566951751709
M171006_004320.avi,faster,472064,38694,0.8316264152526855
M171006_004320.avi,fast,472064,43476,0.6117339134216309
M171006_004320.avi,medium,472064,44078,0.8159728050231934
M171006_004320.avi,slow,472064,28367,1.0502700805664062
M171006_004320.avi,slower,472064,28304,1.1849336624145508
M171006_004320.avi,veryslow,472064,19306,1.811018943786621
M171006_004326.avi,ultrafast,460288,104120,1.3922200202941895
M171006_004326.avi,superfast,460288,89638,0.4289429187774658
M171006_004326.avi,veryfast,460288,34065,0.8306264877319336
M171006_004326.avi,faster,460288,39957,0.8740139007568359
M171006_004326.avi,fast,460288,44609,0.7487888336181641
M171006_004326.avi,medium,460288,44661,0.9069957733154297
M171006_004326.avi,slow,460288,27262,0.8203074932098389
M171006_004326.avi,slower,460288,27016,1.0553758144378662
M171006_004326.avi,veryslow,460288,16842,1.6557447910308838
M171006_004514.avi,ultrafast,483328,88899,0.5575895309448242
M171006_004514.avi,superfast,483328,86375,0.501915693283081
M171006_004514.avi,veryfast,483328,34035,0.9229416847229004
M171006_004514.avi,faster,483328,40894,0.44562506675720215
M171006_004514.avi,fast,483328,45469,0.81144118309021
M171006_004514.avi,medium,483328,45834,0.6989953517913818
M171006_004514.avi,slow,483328,29996,0.8596646785736084
M171006_004514.avi,slower,483328,29164,1.174677848815918
M171006_004514.avi,veryslow,483328,19692,2.4060091972351074
M171006_004629.avi,ultrafast,461824,97518,0.6894443035125732
M171006_004629.avi,superfast,461824,88554,0.4324674606323242
M171006_004629.avi,veryfast,461824,32668,1.1106512546539307
M171006_004629.avi,faster,461824,37944,0.40322303771972656
M171006_004629.avi,fast,461824,42781,0.5567100048065186
M171006_004629.avi,medium,461824,42967,0.7208437919616699
M171006_004629.avi,slow,461824,28630,0.827646017074585
M171006_004629.avi,slower,461824,28314,1.1228001117706299
M171006_004629.avi,veryslow,461824,17523,2.168048620223999
M171006_004712.avi,ultrafast,514560,119168,0.990614652633667
M171006_004712.avi,superfast,514560,101984,0.36903929710388184
M171006_004712.avi,veryfast,514560,46732,1.4294354915618896
M171006_004712.avi,faster,514560,53781,0.8724992275238037
M171006_004712.avi,fast,514560,57079,0.5720443725585938
M171006_004712.avi,medium,514560,57267,0.7531900405883789
M171006_004712.avi,slow,514560,38417,0.9214465618133545
M171006_004712.avi,slower,514560,36711,1.3948049545288086
M171006_004712.avi,veryslow,514560,22847,1.7330467700958252
M171006_004831.avi,ultrafast,464384,103851,0.44030165672302246
M171006_004831.avi,superfast,464384,85610,0.9910702705383301
M171006_004831.avi,veryfast,464384,36362,0.3646719455718994
M171006_004831.avi,faster,464384,42510,0.46727442741394043
M171006_004831.avi,fast,464384,47956,0.641535758972168
M171006_004831.avi,medium,464384,48401,0.6900484561920166
M171006_004831.avi,slow,464384,29527,1.0567641258239746
M171006_004831.avi,slower,464384,29808,1.0979714393615723
M171006_004831.avi,veryslow,464384,18756,1.6937108039855957
M171006_004903.avi,ultrafast,424960,65274,0.3003053665161133
M171006_004903.avi,superfast,424960,70909,0.4422283172607422
M171006_004903.avi,veryfast,424960,22486,0.7997636795043945
M171006_004903.avi,faster,424960,25845,0.3940589427947998
M171006_004903.avi,fast,424960,31975,0.5730690956115723
M171006_004903.avi,medium,424960,32704,0.9211840629577637
M171006_004903.avi,slow,424960,19857,0.8054897785186768
M171006_004903.avi,slower,424960,20347,1.2023935317993164
M171006_004903.avi,veryslow,424960,13888,1.4120433330535889
M171006_005231.avi,ultrafast,452096,69375,0.45354270935058594
M171006_005231.avi,superfast,452096,77248,0.3885359764099121
M171006_005231.avi,veryfast,452096,28123,0.5768232345581055
M171006_005231.avi,faster,452096,32984,0.644829511642456
M171006_005231.avi,fast,452096,39335,0.9506042003631592
M171006_005231.avi,medium,452096,39605,0.9880852699279785
M171006_005231.avi,slow,452096,26506,1.091170072555542
M171006_005231.avi,slower,452096,25860,1.1553285121917725
M171006_005231.avi,veryslow,452096,18992,1.6687240600585938
M171006_005345.avi,ultrafast,462336,81242,0.4384312629699707
M171006_005345.avi,superfast,462336,85046,0.5483453273773193
M171006_005345.avi,veryfast,462336,32224,0.7834882736206055
M171006_005345.avi,faster,462336,37122,0.7566509246826172
M171006_005345.avi,fast,462336,43026,0.5520317554473877
M171006_005345.avi,medium,462336,43823,0.7804703712463379
M171006_005345.avi,slow,462336,28061,0.8078329563140869
M171006_005345.avi,slower,462336,27138,1.002112865447998
M171006_005345.avi,veryslow,462336,19840,1.6223714351654053
M171006_005525.avi,ultrafast,446976,77636,0.4419987201690674
M171006_005525.avi,superfast,446976,74625,0.9381790161132812
M171006_005525.avi,veryfast,446976,25528,0.440171480178833
M171006_005525.avi,faster,446976,31041,0.39246129989624023
M171006_005525.avi,fast,446976,37695,0.7382407188415527
M171006_005525.avi,medium,446976,37729,0.662341833114624
M171006_005525.avi,slow,446976,22631,0.7700560092926025
M171006_005525.avi,slower,446976,22598,0.997941255569458
M171006_005525.avi,veryslow,446976,14433,1.3374550342559814
M171006_005635.avi,ultrafast,422912,81363,1.11317777633667
M171006_005635.avi,superfast,422912,78255,0.42473602294921875
M171006_005635.avi,veryfast,422912,25778,0.3950955867767334
M171006_005635.avi,faster,422912,30609,0.6537256240844727
M171006_005635.avi,fast,422912,36926,0.6826660633087158
M171006_005635.avi,medium,422912,37566,0.6722486019134521
M171006_005635.avi,slow,422912,21100,0.8080828189849854
M171006_005635.avi,slower,422912,21054,0.9981253147125244
M171006_005635.avi,veryslow,422912,13223,1.4049906730651855
M171006_010306.avi,ultrafast,441344,81188,0.4005100727081299
M171006_010306.avi,superfast,441344,78786,0.7356147766113281
M171006_010306.avi,veryfast,441344,28280,0.41063761711120605
M171006_010306.avi,faster,441344,32964,0.5763123035430908
M171006_010306.avi,fast,441344,37989,0.7725770473480225
M171006_010306.avi,medium,441344,38580,0.6869518756866455
M171006_010306.avi,slow,441344,22467,0.8543381690979004
M171006_010306.avi,slower,441344,22724,1.0941617488861084
M171006_010306.avi,veryslow,441344,14975,1.8280816078186035
M171006_010939.avi,ultrafast,413696,69117,0.3547403812408447
M171006_010939.avi,superfast,413696,70902,0.6631226539611816
M171006_010939.avi,veryfast,413696,22159,0.34391188621520996
M171006_010939.avi,faster,413696,25640,0.5941333770751953
M171006_010939.avi,fast,413696,32296,0.5177426338195801
M171006_010939.avi,medium,413696,32758,0.557152509689331
M171006_010939.avi,slow,413696,19268,0.6704189777374268
M171006_010939.avi,slower,413696,19630,0.9034411907196045
M171006_010939.avi,veryslow,413696,13233,1.3909590244293213
M171006_011332.avi,ultrafast,405504,64321,0.883840799331665
M171006_011332.avi,superfast,405504,69742,1.023056983947754
M171006_011332.avi,veryfast,405504,20320,0.5736041069030762
M171006_011332.avi,faster,405504,23363,0.398726224899292
M171006_011332.avi,fast,405504,29595,0.5230770111083984
M171006_011332.avi,medium,405504,29578,0.6223392486572266
M171006_011332.avi,slow,405504,18217,0.6713190078735352
M171006_011332.avi,slower,405504,18935,0.9503765106201172
M171006_011332.avi,veryslow,405504,12148,1.4431588649749756
M171006_011411.avi,ultrafast,407552,66857,0.6833269596099854
M171006_011411.avi,superfast,407552,68807,0.26664066314697266
M171006_011411.avi,veryfast,407552,20393,1.0838842391967773
M171006_011411.avi,faster,407552,23899,0.38561201095581055
M171006_011411.avi,fast,407552,30174,0.5447189807891846
M171006_011411.avi,medium,407552,30589,0.6261482238769531
M171006_011411.avi,slow,407552,17494,0.7266247272491455
M171006_011411.avi,slower,407552,18285,0.9597067832946777
M171006_011411.avi,veryslow,407552,11877,1.3301634788513184
M171006_011756.avi,ultrafast,417280,66506,0.35469818115234375
M171006_011756.avi,superfast,417280,68459,0.8190615177154541
M171006_011756.avi,veryfast,417280,21448,0.3317744731903076
M171006_011756.avi,faster,417280,25079,0.6803312301635742
M171006_011756.avi,fast,417280,31941,0.8002853393554688
M171006_011756.avi,medium,417280,32682,0.6348555088043213
M171006_011756.avi,slow,417280,18087,0.7633256912231445
M171006_011756.avi,slower,417280,18424,1.1442482471466064
M171006_011756.avi,veryslow,417280,12981,1.6370251178741455
M171006_011959.avi,ultrafast,420864,72895,0.3455028533935547
M171006_011959.avi,superfast,420864,71770,0.7731373310089111
M171006_011959.avi,veryfast,420864,22827,0.5408420562744141
M171006_011959.avi,faster,420864,26887,0.45293307304382324
M171006_011959.avi,fast,420864,33466,0.9209811687469482
M171006_011959.avi,medium,420864,33537,0.8680717945098877
M171006_011959.avi,slow,420864,19729,1.2850232124328613
M171006_011959.avi,slower,420864,20500,1.6216182708740234
M171006_011959.avi,veryslow,420864,12823,1.4761149883270264
M171006_012233.avi,ultrafast,428544,73117,0.6243197917938232
M171006_012233.avi,superfast,428544,74357,0.4425663948059082
M171006_012233.avi,veryfast,428544,23254,0.6270389556884766
M171006_012233.avi,faster,428544,27627,0.616126298904419
M171006_012233.avi,fast,428544,34154,1.020491123199463
M171006_012233.avi,medium,428544,34704,0.7830162048339844
M171006_012233.avi,slow,428544,20352,0.8421859741210938
M171006_012233.avi,slower,428544,20506,1.165963888168335
M171006_012233.avi,veryslow,428544,13421,1.5355911254882812
M171006_012312.avi,ultrafast,473600,92411,0.4754054546356201
M171006_012312.avi,superfast,473600,82158,0.48688220977783203
M171006_012312.avi,veryfast,473600,32304,0.6325128078460693
M171006_012312.avi,faster,473600,38666,0.5641920566558838
M171006_012312.avi,fast,473600,43329,0.9688835144042969
M171006_012312.avi,medium,473600,43948,0.9670414924621582
M171006_012312.avi,slow,473600,28719,1.123065710067749
M171006_012312.avi,slower,473600,28562,1.3933279514312744
M171006_012312.avi,veryslow,473600,18229,1.4598982334136963
M171006_012526.avi,ultrafast,409088,74667,0.4729897975921631
M171006_012526.avi,superfast,409088,78497,0.5240604877471924
M171006_012526.avi,veryfast,409088,23848,0.5407469272613525
M171006_012526.avi,faster,409088,27873,0.7776815891265869
M171006_012526.avi,fast,409088,34250,0.8753373622894287
M171006_012526.avi,medium,409088,34441,0.870232105255127
M171006_012526.avi,slow,409088,20097,1.1278560161590576
M171006_012526.avi,slower,409088,20197,0.9107344150543213
M171006_012526.avi,veryslow,409088,13249,1.292470932006836
M171006_012619.avi,ultrafast,415232,80070,0.6157791614532471
M171006_012619.avi,superfast,415232,80728,0.47207164764404297
M171006_012619.avi,veryfast,415232,24790,0.7994167804718018
M171006_012619.avi,faster,415232,29104,0.7914040088653564
M171006_012619.avi,fast,415232,35357,1.0776493549346924
M171006_012619.avi,medium,415232,35502,0.9789128303527832
M171006_012619.avi,slow,415232,19757,0.7349069118499756
M171006_012619.avi,slower,415232,20211,0.9682793617248535
M171006_012619.avi,veryslow,415232,13594,1.2562129497528076
M171006_013421.avi,ultrafast,446976,86368,0.49004483222961426
M171006_013421.avi,superfast,446976,82192,0.40325427055358887
M171006_013421.avi,veryfast,446976,30306,0.793912410736084
M171006_013421.avi,faster,446976,36552,0.4890735149383545
M171006_013421.avi,fast,446976,42233,1.4000353813171387
M171006_013421.avi,medium,446976,42219,0.6920249462127686
M171006_013421.avi,slow,446976,24536,0.931117057800293
M171006_013421.avi,slower,446976,24392,0.9617185592651367
M171006_013421.avi,veryslow,446976,16174,1.4593467712402344
M171006_013602.avi,ultrafast,427008,69824,0.5216696262359619
M171006_013602.avi,superfast,427008,75364,0.4438035488128662
M171006_013602.avi,veryfast,427008,23645,0.7852427959442139
M171006_013602.avi,faster,427008,28012,0.7563111782073975
M171006_013602.avi,fast,427008,34901,1.1047794818878174
M171006_013602.avi,medium,427008,35269,0.6706843376159668
M171006_013602.avi,slow,427008,21602,0.738872766494751
M171006_013602.avi,slower,427008,21117,1.05427885055542
M171006_013602.avi,veryslow,427008,14221,1.601675271987915
M171006_013625.avi,ultrafast,441344,87163,0.31516146659851074
M171006_013625.avi,superfast,441344,82453,0.8528411388397217
M171006_013625.avi,veryfast,441344,28588,0.43465113639831543
M171006_013625.avi,faster,441344,33870,0.8114855289459229
M171006_013625.avi,fast,441344,38294,0.7686018943786621
M171006_013625.avi,medium,441344,38898,0.7502710819244385
M171006_013625.avi,slow,441344,24498,0.7525589466094971
M171006_013625.avi,slower,441344,24473,0.9616637229919434
M171006_013625.avi,veryslow,441344,16648,1.6864781379699707
M171006_013649.avi,ultrafast,509952,115616,0.6306736469268799
M171006_013649.avi,superfast,509952,93082,0.5268723964691162
M171006_013649.avi,veryfast,509952,41467,0.6082849502563477
M171006_013649.avi,faster,509952,49679,0.8003654479980469
M171006_013649.avi,fast,509952,51989,1.0407421588897705
M171006_013649.avi,medium,509952,51757,0.9841382503509521
M171006_013649.avi,slow,509952,34401,0.8528957366943359
M171006_013649.avi,slower,509952,33197,1.2880427837371826
M171006_013649.avi,veryslow,509952,21261,2.100717306137085
M171006_013713.avi,ultrafast,411648,64205,0.4891839027404785
M171006_013713.avi,superfast,411648,74388,0.513451099395752
M171006_013713.avi,veryfast,411648,21950,0.9552474021911621
M171006_013713.avi,faster,411648,26074,0.7013630867004395
M171006_013713.avi,fast,411648,32331,0.6878788471221924
M171006_013713.avi,medium,411648,33022,1.018768310546875
M171006_013713.avi,slow,411648,19917,0.8377344608306885
M171006_013713.avi,slower,411648,19790,1.2083561420440674
M171006_013713.avi,veryslow,411648,13521,1.4272534847259521
M171006_014130.avi,ultrafast,459776,95815,0.46424102783203125
M171006_014130.avi,superfast,459776,87220,0.8144309520721436
M171006_014130.avi,veryfast,459776,32616,0.4164872169494629
M171006_014130.avi,faster,459776,38341,0.6200037002563477
M171006_014130.avi,fast,459776,42837,0.8008811473846436
M171006_014130.avi,medium,459776,43265,1.084662914276123
M171006_014130.avi,slow,459776,27000,1.0824036598205566
M171006_014130.avi,slower,459776,26287,1.0906617641448975
M171006_014130.avi,veryslow,459776,17292,1.6053924560546875
M171006_014720.avi,ultrafast,414208,64888,0.3911736011505127
M171006_014720.avi,superfast,414208,69673,0.4617931842803955
M171006_014720.avi,veryfast,414208,21018,0.3941919803619385
M171006_014720.avi,faster,414208,24756,0.8171050548553467
M171006_014720.avi,fast,414208,31089,0.9865856170654297
M171006_014720.avi,medium,414208,31917,1.2230136394500732
M171006_014720.avi,slow,414208,18959,0.8626022338867188
M171006_014720.avi,slower,414208,19132,1.183035135269165
M171006_014720.avi,veryslow,414208,12979,1.3337395191192627
M171006_015838.avi,ultrafast,412160,64021,0.4994189739227295
M171006_015838.avi,superfast,412160,71237,0.47852611541748047
M171006_015838.avi,veryfast,412160,22900,0.4708869457244873
M171006_015838.avi,faster,412160,26742,0.7063090801239014
M171006_015838.avi,fast,412160,33548,0.8082761764526367
M171006_015838.avi,medium,412160,33891,1.6698381900787354
M171006_015838.avi,slow,412160,18309,0.8359274864196777
M171006_015838.avi,slower,412160,18904,1.036651611328125
M171006_015838.avi,veryslow,412160,12425,1.2395997047424316
M171006_015918.avi,ultrafast,422912,59833,0.3662912845611572
M171006_015918.avi,superfast,422912,68017,0.4653615951538086
M171006_015918.avi,veryfast,422912,22649,0.569542646408081
M171006_015918.avi,faster,422912,26592,0.5513172149658203
M171006_015918.avi,fast,422912,32768,1.1125249862670898
M171006_015918.avi,medium,422912,33312,0.8727905750274658
M171006_015918.avi,slow,422912,18969,1.2422034740447998
M171006_015918.avi,slower,422912,19439,0.8402631282806396
M171006_015918.avi,veryslow,422912,12937,1.2513551712036133
M171006_020226.avi,ultrafast,494080,108408,0.5391924381256104
M171006_020226.avi,superfast,494080,94117,0.5029513835906982
M171006_020226.avi,veryfast,494080,38119,0.7187385559082031
M171006_020226.avi,faster,494080,46084,0.9051685333251953
M171006_020226.avi,fast,494080,48605,1.1231489181518555
M171006_020226.avi,medium,494080,48812,1.1375410556793213
M171006_020226.avi,slow,494080,33949,0.8336107730865479
M171006_020226.avi,slower,494080,32571,1.0369350910186768
M171006_020226.avi,veryslow,494080,21166,1.6032216548919678
M171006_020345.avi,ultrafast,500736,120915,0.6414847373962402
M171006_020345.avi,superfast,500736,106515,0.8693902492523193
M171006_020345.avi,veryfast,500736,43313,0.38863348960876465
M171006_020345.avi,faster,500736,50864,0.9440810680389404
M171006_020345.avi,fast,500736,53368,0.6740701198577881
M171006_020345.avi,medium,500736,53826,1.0291972160339355
M171006_020345.avi,slow,500736,36288,0.8448858261108398
M171006_020345.avi,slower,500736,35207,1.155656337738037
M171006_020345.avi,veryslow,500736,22714,1.7995946407318115
M171006_020622.avi,ultrafast,458240,70029,0.8486254215240479
M171006_020622.avi,superfast,458240,76950,0.6406748294830322
M171006_020622.avi,veryfast,458240,28134,0.4273250102996826
M171006_020622.avi,faster,458240,32243,0.522111177444458
M171006_020622.avi,fast,458240,37756,0.8519186973571777
M171006_020622.avi,medium,458240,38223,0.7354567050933838
M171006_020622.avi,slow,458240,24639,0.7439215183258057
M171006_020622.avi,slower,458240,24001,1.1100730895996094
M171006_020622.avi,veryslow,458240,17365,1.8073952198028564
M171006_020629.avi,ultrafast,452096,81705,1.3893983364105225
M171006_020629.avi,superfast,452096,90227,0.44802021980285645
M171006_020629.avi,veryfast,452096,31519,0.5919215679168701
M171006_020629.avi,faster,452096,36216,0.5365850925445557
M171006_020629.avi,fast,452096,42676,0.9805529117584229
M171006_020629.avi,medium,452096,42868,0.648322343826294
M171006_020629.avi,slow,452096,27331,0.8838601112365723
M171006_020629.avi,slower,452096,26976,1.1666500568389893
M171006_020629.avi,veryslow,452096,18763,1.8505842685699463
M171006_021032.avi,ultrafast,463872,95202,0.844520092010498
M171006_021032.avi,superfast,463872,83773,0.523282527923584
M171006_021032.avi,veryfast,463872,31502,0.5957942008972168
M171006_021032.avi,faster,463872,37318,0.4973733425140381
M171006_021032.avi,fast,463872,42710,0.8462705612182617
M171006_021032.avi,medium,463872,42521,0.6980926990509033
M171006_021032.avi,slow,463872,25846,0.9628756046295166
M171006_021032.avi,slower,463872,25722,1.4031662940979004
M171006_021032.avi,veryslow,463872,16516,1.6217401027679443
