M171006_235730.lvm,0.002388607684151066,0.0006281651781151112,0.0011198471033986763,0.001676231540640578,0.0027887077317262673,0.0017914200678154691,8.958747091961099,1.5158680783795508,5.648264508822906,2.0066673221694047,5.044920391046245,2.4895302010094547
M171005_235959.lvm,0.0016442386085636542,0.0011229177854608283,0.001963549811170239,0.001019255974103012,0.0024958397336494096,0.0014939993963869157,2.8167571351016925,2.7224006250739654,4.752596447841781,0.9227960248798126,1.8106820401832875,1.4190255486976528
M171006_000143.lvm,0.002407918888415292,0.0013887792444348508,0.0018756610232097749,0.0015900917635918099,0.004178453145987945,0.0011751944292903466,2.4647082484384506,2.380021213100967,3.3725707572398913,0.8865667487635877,1.7570516327800871,1.0512642148000586
M171006_000147.lvm,0.0027844676129786246,0.0011335901058038477,0.0013783203783965493,0.0009130300858167248,0.003390496014526715,0.0011480899004327264,15.078225060230965,4.924744866102496,13.700581486170613,3.672614641094855,7.810990320238751,5.087579694997482
M171006_000308.lvm,0.0018304698436945777,0.000702238229103479,0.001493545541950758,0.0021039524442142037,0.0028746461421600067,0.00255697591637602,3.7563034950868435,1.3928273723711753,3.0212242149881794,2.005856839542212,2.989762289931224,2.446826920800997
M171006_000350.lvm,0.0022559671671200194,0.0007003078751911404,0.0017300358353298654,0.002050056248013629,0.0027447950438570902,0.0016562016794136121,2.6061972774564595,1.4669466145469954,3.7436977472306427,1.1374210454501943,1.453208066480178,1.2210938355213066
M171006_000543.lvm,0.0018284066037151847,0.0010015514517298315,0.001288407895036299,0.001617549662184517,0.0025994872943756377,0.001856234107603265,5.965472920374611,2.0899992337738658,4.644003871700926,2.2848022055303616,3.1698131814660213,2.2827277063677602
M171006_000750.lvm,0.0018024881363802332,0.0013997702301518076,0.001265244927860636,0.002588931018311049,0.002750921422225641,0.0025519500518747643,2.1628816461267997,2.527694493366749,2.927452214066782,1.2364376614595245,1.3115637436830097,1.6449476938233742
M171006_001907.lvm,0.001360554624560701,0.0017221563062051767,0.0019010328344599794,0.0014039207663837515,0.002879144167161217,0.00284402680141546,1.0684616771208786,0.6684624524381313,1.4769552673458972,0.35270941811425327,1.0846468430828238,0.5913311012080421
M171006_002008.lvm,0.0006128792949195457,0.0007037699790426236,0.0015125153064632687,0.0019387795751415865,0.0032221364278435796,0.0018371542982267136,1.1834604561401363,1.6198602003051006,2.952975491993856,1.0761262345219498,1.737458391248065,1.2622682508302077
M171006_002107.lvm,0.001064247242028659,0.0015725098470590316,0.0012778689426062807,0.0019367261734965515,0.002892338598631928,0.0016799222344292075,1.0883970945757242,1.6468980782563425,2.35912808582617,0.7029862872029853,1.0348383594785011,0.8418264350509803
M171006_002115.lvm,0.0013971062996325676,0.0016106168485651654,0.001275823214466704,0.0017180792285850955,0.002370456409814046,0.002044595089251926,1.4497323659527053,1.8395232236256058,2.6114742384308998,0.7169692505084073,1.0291294296101543,1.0156550896131245
M171006_002120.lvm,0.0011187028595562615,0.0011220973098475147,0.0017396688192943184,0.0012481906681257964,0.002725768607685257,0.0026341213415011933,1.9356952494284332,0.8879545123068704,5.197520697939403,0.5384329514056507,2.1794436095369734,1.0081297742399715
M171006_002236.lvm,0.0020683901838905758,0.001406992135470958,0.0014994184876262373,0.0019762117301986345,0.003868348810730678,0.0029080962060141096,1.7891947819044303,0.6292313128391096,1.1957547503133936,0.5217529382437598,1.3604996396956162,0.5950702427613123
M171006_002647.lvm,0.0031627850657007287,0.0005072836634932786,0.002068521587593319,0.0022767954790757212,0.0027556354144827456,0.002975043938769068,2.374816517990164,0.931521414408142,2.800190684148463,0.9186514512528696,1.1434348316270502,1.4318815014256252
M171006_003014.lvm,0.001486167206356038,0.0011357577752234593,0.0013833517919350702,0.0019585396623099526,0.0024056192221822105,0.0014177143497789758,3.139521147291513,1.1476259984460122,5.40664405788692,0.8913565420898347,2.6533650296237394,0.9549260369949041
M171006_003726.lvm,0.0014634000850873815,0.0009897188033107917,0.0015910621796844664,0.0010017558353198602,0.0026006408931078875,0.0027072858500666276,4.399971103136418,4.597834614800118,5.698923459555797,1.7654608142426385,3.109867256971196,3.7408468024488704
M171006_003735.lvm,0.0012200183379621843,0.0021389346585064706,0.00160510916864665,0.0011730320277280636,0.0030410434960240792,0.0017792006563565996,0.9041836293113201,0.7111467276646155,2.7617680532510236,0.25918777940579396,0.9816498167417473,0.421774471434696
M171006_004145.lvm,0.0028874325241788393,0.003130218597768644,0.0011798281539431073,0.002677393082754054,0.002725247488032558,0.0020636998331319805,5.821275530908817,5.384844583205589,3.536839773526119,2.492996976571445,2.6898254898169824,2.390476471695642
M171006_004227.lvm,0.0009242112285838836,0.002928519557550744,0.001122683889316998,0.0018463501402999672,0.002677431747724294,0.0019260740428467074,1.2849029688510014,3.183888729370156,2.1257032223947525,0.9023422980185811,1.2090431143718212,1.1750327386640602
M171006_004320.lvm,0.002408977263215923,0.003100765003264728,0.0014282077168773725,0.0015555273253534025,0.0026698569880144137,0.0025108792224740944,4.1183713670678115,3.4488681855408743,3.378754107647988,1.5762093568297535,2.5093107939349997,2.419040234064403
